STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,WL(mbgl),lat,lon,Temperature,Humidity,Rainfall
Andhra Pradesh,Y.S.R.,Duvvur,Kanagudur,14.91114,78.62117,2022-01-01,1.2,,,,,
Andhra Pradesh,Y.S.R.,Jammalamadugu,Jammalamadugu,14.85227,78.38792,2022-01-01,5.4,,,,,
Andhra Pradesh,Y.S.R.,Kamalapuram,Chadipiralla,14.58752,78.63683,2022-01-01,1.8,,,,,
Andhra Pradesh,Y.S.R.,Khajipet,Pathur,14.64722,78.7751,2022-01-01,3.8,,,,,
Andhra Pradesh,Y.S.R.,Kondapuram,Donkapalli Satram,14.73152,78.14634,2022-01-01,3.2,,,,,
Andhra Pradesh,Y.S.R.,Lingala,Diguva Lingala,14.49714,78.11578,2022-01-01,3.8,,,,,
Andhra Pradesh,Y.S.R.,Mylavaram,Talamanchi Patnam,14.94489,78.3118,2022-01-01,1.6,,,,,
Andhra Pradesh,Y.S.R.,Pendlimarri,Velaturu,14.45214,78.66177,2022-01-01,13.3,,,,,
Andhra Pradesh,Y.S.R.,Pulivendla,E.Kothapally,14.39444,78.18271,2022-01-01,2.5,,,,,
Andhra Pradesh,Y.S.R.,Pulivendla,Narapareddi Garipalli,14.40013,78.16854,2022-01-01,9.0,,,,,
Andhra Pradesh,Y.S.R.,Rajupalem,Pullareddy Pet,14.83447,78.66407,2022-01-01,3.9,,,,,
Andhra Pradesh,Y.S.R.,Veerapanayani Palle,Kommaddi,14.54614,78.44193,2022-01-01,2.0,,,,,
Andhra Pradesh,Y.S.R.,Veerapanayani Palle,N.Pallagiri,14.45713,78.44239,2022-01-01,5.7,,,,,
Andhra Pradesh,Y.S.R.,Vempalle,Idupulapaya,14.33435,78.53285,2022-01-01,2.7,,,,,
Andhra Pradesh,Y.S.R.,Vempalle,Tallapally,14.3733,78.38804,2022-01-01,3.5,,,,,
Andhra Pradesh,Y.S.R.,Vempalle,Vempally,14.37754,78.45954,2022-01-01,1.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Addateegala,17.4633,82.0271,2021-01-01,7.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Mallavaram Mammilu,17.5032,82.0124,2021-01-01,2.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Veerbhadrapuram,17.4379,82.074,2021-01-01,1.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Bangarammapeta,18.216,83.1019,2021-01-01,4.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Kottur,18.2074,83.0743,2021-01-01,4.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Araku,18.3207,82.8814,2021-01-01,7.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Sunkarametta,18.2785,82.96694,2021-01-01,9.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lambasingi,17.8071,82.4959,2021-01-01,1.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lotugadda,17.8554,82.4361,2021-01-01,1.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chintoor,17.756,81.387,2021-01-01,4.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chirevalli,17.59458,81.0856,2021-01-01,2.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Edugarallapalli,17.74267,81.17827,2021-01-01,4.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Mothugudem,17.82787,81.63193,2021-01-01,1.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Sarivela,17.78168,81.28287,2021-01-01,2.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Devipatnam,Chinna Ramanayapet,17.3235,81.6974,2021-01-01,0.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Dumbriguda,Dimriguda,18.2885,82.7921,2021-01-01,8.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Gangavaram,Jaderu,17.4805,81.9523,2021-01-01,1.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,Dharakonda,17.9996,82.1252,2021-01-01,4.7,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,Gudem,17.863,82.1957,2021-01-01,2.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Kontela,18.1386,82.6878,2021-01-01,3.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Rangasheela,18.2106,82.7788,2021-01-01,0.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,Koyyuru,17.6599,82.2194,2021-01-01,3.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Maredumilli,Maredumilli,17.5961,81.71549,2021-01-01,3.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2021-01-01,5.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2021-01-01,5.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2021-01-01,1.7,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2021-01-01,7.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2021-01-01,6.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2021-01-01,3.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2021-01-01,1.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gamparai,18.1825,82.6374,2021-01-01,4.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2021-01-01,2.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2021-01-01,2.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2021-01-01,1.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2021-01-01,4.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2021-01-01,2.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2021-01-01,4.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2021-01-01,2.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,Chaviti Tibalu,17.6183,81.9854,2021-01-01,0.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,P. Yerragonda,17.6583,81.9492,2021-01-01,0.9,,,,,
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2021-01-01,5.3,,,,,
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2021-01-01,2.0,,,,,
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2021-01-01,2.1,,,,,
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2021-01-01,0.9,,,,,
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2021-01-01,0.9,,,,,
Andhra Pradesh,Anakapalli,Golugonda,Naganna Dorapalem,17.67734,82.4944,2021-01-01,3.4,,,,,
Andhra Pradesh,Anakapalli,Golugonda,Pata K.D.Peta,17.6723,82.3619,2021-01-01,1.5,,,,,
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2021-01-01,0.6,,,,,
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2021-01-01,2.4,,,,,
Andhra Pradesh,Anakapalli,Kotauratla,Yendapalli,17.61124,82.64991,2021-01-01,1.6,,,,,
Andhra Pradesh,Anakapalli,Narsipatnam,Narsipatnam,17.67606,82.59564,2021-01-01,1.5,,,,,
Andhra Pradesh,Anakapalli,Rambilli,Pudimadaka,17.4928,83.00236,2021-01-01,2.1,,,,,
Andhra Pradesh,Anakapalli,Ravikamatham,Kothakota,17.7562,82.7051,2021-01-01,1.5,,,,,
Andhra Pradesh,Anakapalli,Ravikamatham,Medivoda,17.78451,82.77913,2021-01-01,2.8,,,,,
Andhra Pradesh,Anakapalli,Rolugunta,Rolugunta,17.7129,82.6668,2021-01-01,2.5,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Addaroddu,17.43203,82.74759,2021-01-01,0.8,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Gurrajupeta,17.40054,82.76798,2021-01-01,1.4,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Rayavaram,17.45476,82.80249,2021-01-01,1.2,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Revupolavaram,17.39716,82.81776,2021-01-01,1.1,,,,,
Andhra Pradesh,Anakapalli,Yelamanchili,Yelamanchili,17.54635,82.85566,2021-01-01,3.8,,,,,
Andhra Pradesh,Ananthapuramu,Anantapur,Kamarupalli,14.6617,77.49913,2021-01-01,5.3,,,,,
Andhra Pradesh,Ananthapuramu,Atmakur,Waddipalli,14.67769,77.4562,2021-01-01,2.8,,,,,
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Korrapadu,14.75411,77.71196,2021-01-01,1.5,,,,,
Andhra Pradesh,Ananthapuramu,Gooty,Gooty,15.1179,77.64,2021-01-01,2.1,,,,,
Andhra Pradesh,Ananthapuramu,Guntakal,Guntakal,15.15571,77.3837,2021-01-01,1.3,,,,,
Andhra Pradesh,Ananthapuramu,Kalyandrug,Kalyandurg,14.5483,77.1071,2021-01-01,3.6,,,,,
Andhra Pradesh,Ananthapuramu,Rayadurg,Rayadurg,14.7054,76.8484,2021-01-01,3.4,,,,,
Andhra Pradesh,Ananthapuramu,Uravakonda,Amidala,14.851,77.2501,2021-01-01,1.0,,,,,
Andhra Pradesh,Ananthapuramu,Vajrakarur,Vajrakarur,15.03043,77.38311,2021-01-01,3.4,,,,,
Andhra Pradesh,Annamayya,B.Kothakota,Kandlamadugu,13.66631,78.41837,2021-01-01,9.3,,,,,
Andhra Pradesh,Annamayya,Chinnamandem,Chinnamandyam,13.94948,78.68845,2021-01-01,2.4,,,,,
Andhra Pradesh,Annamayya,Galiveedu,Bowreddygaripallli,14.14071,78.59031,2021-01-01,3.2,,,,,
Andhra Pradesh,Annamayya,Galiveedu,Galiveedu,14.02485,78.50271,2021-01-01,0.8,,,,,
Andhra Pradesh,Annamayya,Kalakada,Kalakoda,13.82753,78.78775,2021-01-01,4.3,,,,,
Andhra Pradesh,Annamayya,Kodur,Kodur,13.95871,79.35315,2021-01-01,9.6,,,,,
Andhra Pradesh,Annamayya,Madanapalle,Arogyavaram,13.59343,78.52698,2021-01-01,3.9,,,,,
Andhra Pradesh,Annamayya,Madanapalle,Basani Khonda,13.55127,78.52983,2021-01-01,3.2,,,,,
Andhra Pradesh,Annamayya,Nimmanapalle,Chintaparti,13.64421,78.70485,2021-01-01,8.0,,,,,
Andhra Pradesh,Annamayya,Obulavaripalle,Mangampet,14.04102,79.30847,2021-01-01,2.2,,,,,
Andhra Pradesh,Annamayya,Penagalur,Penagaluru,14.29502,79.26093,2021-01-01,1.8,,,,,
Andhra Pradesh,Annamayya,Pullampeta,Pothanavaripally,14.14806,79.19836,2021-01-01,7.5,,,,,
Andhra Pradesh,Annamayya,Ramapuram,Guvvalacheruvu,14.29693,78.7523,2021-01-01,0.8,,,,,
Andhra Pradesh,Annamayya,Ramasamudram,Ramasamudram,13.36429,78.4271,2021-01-01,0.3,,,,,
Andhra Pradesh,Annamayya,T.Sundupalle,Konnidigaripalli,13.98899,78.95367,2021-01-01,1.2,,,,,
Andhra Pradesh,Annamayya,T.Sundupalle,Pincha,13.91567,78.99868,2021-01-01,12.7,,,,,
Andhra Pradesh,Annamayya,T.Sundupalle,Pujarivandlapally,14.04622,78.91012,2021-01-01,4.4,,,,,
Andhra Pradesh,Annamayya,Veeraballi,Sanipai,14.10753,78.94972,2021-01-01,2.0,,,,,
Andhra Pradesh,Bapatla,Amruthalur,Govada,16.06978,80.66747,2021-01-01,2.2,,,,,
Andhra Pradesh,Bapatla,Amruthalur,Kuchipudi,16.18465,80.65948,2021-01-01,1.1,,,,,
Andhra Pradesh,Bapatla,Ballikurava,Vaidana Kopperapadu,15.96058,79.96261,2021-01-01,1.4,,,,,
Andhra Pradesh,Bapatla,Bapatla,Bapatla,15.91587,80.48235,2021-01-01,2.5,,,,,
Andhra Pradesh,Bapatla,Bapatla,Cheruvu Jammulapalem,15.9354,80.44507,2021-01-01,2.1,,,,,
Andhra Pradesh,Bapatla,Bhattiprolu,Bhattiprolu,16.09661,80.77324,2021-01-01,1.2,,,,,
Andhra Pradesh,Bapatla,Cherukupalle,Punnapalle,16.06112,80.70123,2021-01-01,1.8,,,,,
Andhra Pradesh,Bapatla,Chinaganjam,Kadavakuduru,15.72645,80.25433,2021-01-01,4.3,,,,,
Andhra Pradesh,Bapatla,Chirala,Chirala,15.82977,80.35452,2021-01-01,3.5,,,,,
Andhra Pradesh,Bapatla,Chirala,Vadarevu,15.79749,80.41105,2021-01-01,2.2,,,,,
Andhra Pradesh,Bapatla,Inkollu,Duddukuru,15.74255,80.17304,2021-01-01,2.3,,,,,
Andhra Pradesh,Bapatla,Inkollu,Inkolu,15.8263,80.19111,2021-01-01,1.9,,,,,
Andhra Pradesh,Bapatla,Janakavaram Ponguluru Muppavaram,,15.84313,80.0518,2021-01-01,0.1,,,,,
Andhra Pradesh,Bapatla,Karamchedu,Daggu Padu,15.87829,80.20987,2021-01-01,1.6,,,,,
Andhra Pradesh,Bapatla,Karamchedu,Karamchedu,15.8716,80.33343,2021-01-01,0.8,,,,,
Andhra Pradesh,Bapatla,Kollur,Kolluru,16.16666,80.8049,2021-01-01,1.8,,,,,
Andhra Pradesh,Bapatla,Korisapadu,Medarmetla,15.72831,80.0156,2021-01-01,6.6,,,,,
Andhra Pradesh,Bapatla,Nagaram,Mannevaripalem,15.9719,80.61419,2021-01-01,1.1,,,,,
Andhra Pradesh,Bapatla,Nizampatnam,Nijampatnam,15.90237,80.66388,2021-01-01,1.2,,,,,
Andhra Pradesh,Bapatla,Nizampatnam,Pallapatla,15.98293,80.75313,2021-01-01,2.2,,,,,
Andhra Pradesh,Bapatla,Parchur,Nutalapadu,15.93479,80.23398,2021-01-01,1.1,,,,,
Andhra Pradesh,Bapatla,Repalle,Repalle,16.0288,80.8397,2021-01-01,1.6,,,,,
Andhra Pradesh,Bapatla,Vemuru,Chavali,16.1389,80.72749,2021-01-01,4.6,,,,,
Andhra Pradesh,Bapatla,Vetapalem,Veta Palem,15.77425,80.30475,2021-01-01,4.7,,,,,
Andhra Pradesh,Chittoor,Bangarupalem,Bangarupalem,13.18673,78.90465,2021-01-01,12.2,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Bangarupalem,Shankrantipalli,13.19563,79.00402,2021-01-01,2.3,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Chittoor,Chittoor,13.2075,79.09812,2021-01-01,2.9,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Karvetinagar,Karvetnagar,13.42624,79.45314,2021-01-01,1.7,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Nagari,Bugga Agraharam,13.33126,79.6222,2021-01-01,2.4,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Nindra,C.Kandriga,13.3492,79.6736,2021-01-01,5.3,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Palamaner,Dugina Varipalli,13.14776,78.66117,2021-01-01,1.0,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Palamaner,Palamaneru,13.19831,78.74307,2021-01-01,3.5,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Pulicherla H/O ReddivariMpaellreiguntala Gari Palli,,13.56865,79.01537,2021-01-01,3.7,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Puthalapattu,Bandarlapalli,13.33132,79.09955,2021-01-01,1.2,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Puthalapattu,Chittipirala,13.41714,79.12091,2021-01-01,2.0,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Sodam,Battuvaripalli,13.54709,78.91663,2021-01-01,1.1,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Srirangarajapuram,Arumakapally,13.30327,79.28713,2021-01-01,2.5,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Srirangarajapuram,Tayyuru,13.30289,79.31127,2021-01-01,1.8,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Thavanampalle,Kanipakkampatnam,13.26227,79.0604,2021-01-01,0.9,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Venkatagirikota,Venkatagirikota,13.00081,78.47934,2021-01-01,6.0,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Chittoor,Yadamari,Muddu Ramapuram,13.10771,78.99415,2021-01-01,8.9,13.2172,79.1003,21.44,86.93,0.45
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Ainavalli,16.6613,82.0125,2021-01-01,2.0,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Jonnada,16.7929,81.8659,2021-01-01,0.2,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Mukteshwaram,16.6602,82.0246,2021-01-01,4.0,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Vilasa,16.6187,82.0195,2021-01-01,0.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Amalapuram,16.5734,82.0051,2021-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Amalapuram,16.562,81.9956,2021-01-01,1.5,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Bandurlanka,16.5882,81.9738,2021-01-01,2.9,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma bajipeta,,Ambajipeta,16.5933,81.9523,2021-01-01,2.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma bajipeta,,Chinalanka,16.6544,81.9381,2021-01-01,2.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAtareyapuram,,Rally,16.7796,81.8027,2021-01-01,3.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Komaragiri,16.6963,82.1802,2021-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Muramalla,16.6728,82.165,2021-01-01,1.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Yanam,16.7294,82.2141,2021-01-01,1.7,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.7159,81.8964,2021-01-01,3.6,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.716,81.8977,2021-01-01,3.2,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.716,81.8977,2021-01-01,6.7,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaalikipuram,,Malikipuram,16.4135,81.8047,2021-01-01,1.6,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaalikipuram,,Pattipuram,16.4046,81.80582,2021-01-01,1.2,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaamidikuduru,,Appanapalle,16.5307,81.9234,2021-01-01,3.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaandapeta,,Dwarapudi,16.927,81.9167,2021-01-01,1.9,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaummidivaram,,Mobalacherevu,16.6165,82.0731,2021-01-01,1.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaummidivaram,,Thanelankamulli,16.6562,82.1221,2021-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemPaamarru,,Kotipalle,16.6998,82.038,2021-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Annaipeta,16.7898,82.066,2021-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Delta Gannavarm,16.5879,81.8885,2021-01-01,1.7,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Draksharamam,16.7921,82.0637,2021-01-01,3.7,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Mummidivarampad,16.7029,81.8325,2021-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Tallapolom,16.8168,82.0391,2021-01-01,2.0,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Vegayamma Peta,16.7764,82.08786,2021-01-01,1.5,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaazole,,Razole,16.48,81.8446,2021-01-01,2.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemSaakhinetipalle,,Antarvedi,16.3337,81.7332,2021-01-01,1.2,,,,,
Andhra Pradesh,East Godavari,Anaparthy,Anaparthy,16.9384,81.9542,2021-01-01,2.7,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Gokavaram,Bhavujipet,17.2083,81.8467,2021-01-01,2.9,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Gokavaram,Gokavaram,17.2653,81.8475,2021-01-01,2.8,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Gopalapuram,Chityala,17.0895,81.5966,2021-01-01,2.1,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Gopalapuram,Dondapudi,17.2097,81.544,2021-01-01,6.5,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Gopalapuram,Gopalpuram,17.1011,81.5482,2021-01-01,2.0,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Kovvur,I.Pangadi,17.0183,81.6484,2021-01-01,1.2,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Kovvur,Kovvur,17.0036,81.7416,2021-01-01,0.8,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Nidadavole,Goparam,16.916,81.6972,2021-01-01,2.9,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Nidadavole,Munipalli,16.8685,81.7101,2021-01-01,0.7,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Nidadavole,Munipalli,16.8549,81.7143,2021-01-01,1.1,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Nidadavole,Nidadavolu,16.8947,81.6746,2021-01-01,1.4,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajahmundry Rural,Dowalaiswaram,16.9392,81.7866,2021-01-01,7.8,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajahmundry Rural,Dowalaiswaram,16.9392,81.7866,2021-01-01,10.1,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajahmundry Rural,Kolamuru,17.0595,81.8051,2021-01-01,3.0,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajahmundry Urban,Rajahmundry,17.0129,81.7828,2021-01-01,1.0,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajahmundry Urban,Rajahmundry,16.9915,81.7776,2021-01-01,1.6,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajahmundry Urban,Swarajyanagar,16.9726,81.7851,2021-01-01,1.9,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rajanagaram,Rajanagaram,17.083,81.9065,2021-01-01,1.6,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Rangampeta,Kotapadu,17.0883,82.025,2021-01-01,3.6,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Thallapudi,Tadipudi,17.1633,81.659,2021-01-01,1.2,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Thallapudi,Tallapudi,17.124,81.6687,2021-01-01,0.5,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,East Godavari,Thallapudi,Vegeshwarapuram,17.1108,81.6735,2021-01-01,1.6,16.7829,82.243,23.21,78.78,0.92
Andhra Pradesh,Eluru,Agiripalli,Vadlamanu,16.72076,80.8092,2021-01-01,1.1,,,,,
Andhra Pradesh,Eluru,Buttayagudem,Buttayagudem,17.19884,81.31883,2021-01-01,1.8,,,,,
Andhra Pradesh,Eluru,Chintalapudi,Erraguntlapalli,17.14538,81.0098,2021-01-01,5.0,,,,,
Andhra Pradesh,Eluru,Dwarakatirumala,Lakshmipuram,16.93591,81.25314,2021-01-01,2.0,,,,,
Andhra Pradesh,Eluru,Dwarakatirumala,Pottalakattugudem,17.0726,81.25797,2021-01-01,6.7,,,,,
Andhra Pradesh,Eluru,Eluru,Eluru,16.70425,81.08515,2021-01-01,1.2,,,,,
Andhra Pradesh,Eluru,Eluru,Eluru,16.71082,81.11041,2021-01-01,1.7,,,,,
Andhra Pradesh,Eluru,Ganapavaram,Sarepalle,16.6886,81.4654,2021-01-01,0.9,,,,,
Andhra Pradesh,Eluru,Jangareddigudem,Jangareddygudem,17.12102,81.30142,2021-01-01,4.5,,,,,
Andhra Pradesh,Eluru,Kaikalur,Palevada,16.5794,81.28671,2021-01-01,0.4,,,,,
Andhra Pradesh,Eluru,Kalidindi,Kalidindi,16.50521,81.29016,2021-01-01,1.5,,,,,
Andhra Pradesh,Eluru,Kamavarapukota,Kamavarapukota,17.01219,81.19715,2021-01-01,1.7,,,,,
Andhra Pradesh,Eluru,Koyyalagudem,Kanapuram,17.1878,81.41756,2021-01-01,3.8,,,,,
Andhra Pradesh,Eluru,Koyyalagudem,Koyyalagudem,17.12379,81.42705,2021-01-01,2.1,,,,,
Andhra Pradesh,Eluru,Kukkunur,Amaravaram,17.58533,81.00568,2021-01-01,3.8,,,,,
Andhra Pradesh,Eluru,Kukkunur,Kukkunur,17.55514,81.16536,2021-01-01,3.2,,,,,
Andhra Pradesh,Eluru,Lingapalem,Dharmajigudem,16.89332,80.93496,2021-01-01,1.8,,,,,
Andhra Pradesh,Eluru,Mandavalli,Kaikaluru,16.54512,81.20063,2021-01-01,1.5,,,,,
Andhra Pradesh,Eluru,Mandavalli,Kanukollu,16.46083,81.13434,2021-01-01,1.9,,,,,
Andhra Pradesh,Eluru,Mandavalli,Mandavalli,16.51776,81.16381,2021-01-01,1.1,,,,,
